SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2010,75,60,175,98+,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2009,75,240,255,100,owc12&units
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2008,75,24,115,95,owc12&owc6
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2006,75,30,118,94,units
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2005,75,18,189,97,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2004,75,24,98,93,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2003,300,3,605,96,cbo1
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2003,75,48,148,96,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2002,75,36,105,89,units&owc6
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2001,75,120,120,89,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,2000,75,12,182,95,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,1996,75,324,228,96,owc12
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,1986,75,180,135,90+,owc6
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,1985,75,42,137,92,owc6
SAINT-JULIEN,2 GCC 1855,DUCRU BEAUCAILLOU,1982,75,120,345,96,owc6
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2014,75,600,24,NM/90-92,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2013,75,660,24,,owc12
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2012,75,84,26,87-89,owc12
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2011,75,600,27.5,88,owc12
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2010,75,114,35,90,owc12&owc6
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2009,75,60,43,91,owc12
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2008,75,300,31.5,90,owc12
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2006,75,300,37,87,owc12
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2005,75,300,46,91,owc12
SAINT-JULIEN,2nd label,DUCRU B. / CROIX de BEAUCAILLOU,2003,75,300,40,90,owc12
SAINT-JULIEN,3rd label,DUCRU B. / LALANDE BORIE,2014,75,600,15,NM/87-89,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,3rd label,DUCRU B. / LALANDE BORIE,2013,75,1200,13.8,85-86,owc12
SAINT-JULIEN,3rd label,DUCRU B. / LALANDE BORIE,2012,75,24,14.5,86-88,owc12
SAINT-JULIEN,3rd label,DUCRU B. / LALANDE BORIE,2011,75,312,16.5,86,owc12
SAINT-JULIEN,3rd label,DUCRU B. / LALANDE BORIE,2010,75,144,22.9,87,owc12
SAINT-JULIEN,3rd label,DUCRU B. / LALANDE BORIE,2009,75,360,28.5,87,owc12&units
PAUILLAC,4 GCC 1855,DUHART MILON,2014,75,300,48,NM/89-91,primeurs (Dispo/Available 2016-17)
PAUILLAC,4 GCC 1855,DUHART MILON,2013,75,1086,52,85-87,owc6
PAUILLAC,4 GCC 1855,DUHART MILON,2012,75,84,55,89,owc6
PAUILLAC,4 GCC 1855,DUHART MILON,2011,75,60,59,89-91,owc6
PAUILLAC,4 GCC 1855,DUHART MILON,2010,75,54,67,96,owc12&owc6
PAUILLAC,4 GCC 1855,DUHART MILON,2009,75,48,80,97,owc12
PAUILLAC,4 GCC 1855,DUHART MILON,2008,75,900,65,94,owc12
PAUILLAC,4 GCC 1855,DUHART MILON,2007,75,1,69,86-88,units
PAUILLAC,4 GCC 1855,DUHART MILON,2006,75,24,69,92,owc12
PAUILLAC,4 GCC 1855,DUHART MILON,2002,75,36,69,89,owc12
PAUILLAC,4 GCC 1855,DUHART MILON,2001,75,132,70,89,owc12
PAUILLAC,4 GCC 1855,DUHART MILON,1997,75,312,65,87,owc12
PAUILLAC,4 GCC 1855,DUHART MILON,1995,75,72,79,87,owc12
MARGAUX,2 GCC 1855,DURFORT VIVENS,2014,75,180,25.8,NM/87-89,primeurs (Dispo/Available 2016-17)
MARGAUX,2 GCC 1855,DURFORT VIVENS,2013,75,282,22.5,n/a,owc6&owc12
MARGAUX,2 GCC 1855,DURFORT VIVENS,2012,150,12,53,n/a,owc6
MARGAUX,2 GCC 1855,DURFORT VIVENS,2012,75,222,28,n/a,owc6
MARGAUX,2 GCC 1855,DURFORT VIVENS,2011,75,240,36,83-85,owc12
MARGAUX,2 GCC 1855,DURFORT VIVENS,2000,75,648,70,88+,owc12
MARGAUX,2 GCC 1855,DURFORT VIVENS,1995,75,372,51.5,83,owc6
POMEROL,,EGLISE CLINET (L'),2014,75,96,135,NM/93-95,primeurs (Dispo/Available 2016-17)
POMEROL,,EGLISE CLINET (L'),2011,75,12,123,92-95,owc12
POMEROL,,EGLISE CLINET (L'),2009,75,6,385,99+,owc6
POMEROL,,EGLISE CLINET (L'),2008,75,72,131,95,owc12&owc6
POMEROL,,EGLISE CLINET (L'),1999,150,6,250,92,owc6
POMEROL,,EVANGILE (L') (Lafite),2011,75,116,95,88-90,owc12
POMEROL,,EVANGILE (L') (Lafite),2007,75,114,83,88,owc6
POMEROL,,EVANGILE (L') (Lafite),2002,75,36,82,90,owc12
POMEROL,,EVANGILE (L') (Lafite),2001,75,6,85,91,owc6
SAINT-EMILION,GCC St Em,FERRAND,2012,75,6000,17,90-92,owc12
POMEROL,,FERRAND,2009,75,318,15.65,n/a,occ12
MARGAUX,3 GCC 1855,FERRIERE,2014,75,600,20.4,NM/90-92,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,FERRIERE,2013,75,480,20,n/a,owc6&owc12
MARGAUX,3 GCC 1855,FERRIERE,2012,75,588,23.5,n/a,owc12
MARGAUX,3 GCC 1855,FERRIERE,2011,75,600,26,n/a,owc12
MARGAUX,3 GCC 1855,FERRIERE,2006,75,6,30,n/a,owc12
MARGAUX,3 GCC 1855,FERRIERE,2005,75,300,44.5,n/a,owc12
MARGAUX,3 GCC 1855,FERRIERE,2004,75,240,40,n/a,owc12
MARGAUX,3 GCC 1855,FERRIERE,2000,75,1200,50.5,88,owc12
MARGAUX,3 GCC 1855,FERRIERE,1998,75,60,44.5,85-87,owc12
PESSAC-LEO. R,GCC Pessac-Léo.,FIEUZAL (DE),2014,75,30,19.8,91-93,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. R,GCC Pessac-Léo.,FIEUZAL (DE),2012,75,6,20.5,89+,owc6
PESSAC-LEO. R,GCC Pessac-Léo.,FIEUZAL (DE),2010,75,12,33,90,owc12
SAINT-EMILION,GCC St Em,FIGEAC,2013,75,66,62,89-91,owc6
SAINT-EMILION,GCC St Em,FIGEAC,2012,75,144,70.5,91+,owc6
SAINT-EMILION,GCC St Em,FIGEAC,2009,75,48,170,n/a,owc6&owc12
SAINT-EMILION,GCC St Em,FLEUR CARDINALE,2014,75,234,24,NM/89-91,primeurs (Dispo/Available 2016-17)
POMEROL,,FLEUR PETRUS (LA),2014,75,72,125,NM/92-94,primeurs (Dispo/Available 2016-17)
POMEROL,,FLEUR PETRUS (LA),2013,75,66,114,89-91,owc6
POMEROL,,FLEUR PETRUS (LA),2012,75,30,140,95,owc6
POMEROL,,FLEUR PETRUS (LA),2011,75,18,145,92,owc6
POMEROL,,FLEUR PETRUS (LA),2010,600,1,2045,97,units
POMEROL,,FLEUR PETRUS (LA),2010,75,36,228,95,owc12
POMEROL,,FLEUR PETRUS (LA),2008,75,6,172,95,owc12
SAINT-EMILION,GCC St Em,FOMBRAUGE,2013,75,6000,15.7,86-88,owc12
SAINT-EMILION,GCC St Em,FOMBRAUGE,2012,75,600,16.5,88,owc12
SAINT-EMILION,GCC St Em,FONPLEGADE,2014,75,1188,21,NM/89-91,primeurs (Dispo/Available 2016-17)
SAINT-EMILION,GCC St Em,FONPLEGADE,2013,75,6000,24,n/a,owc12
SAINT-EMILION,GCC St Em,FONPLEGADE,2012,75,4068,27,93+,owc12
SAINT-EMILION,GCC St Em,FONPLEGADE,2011,150,200,56.3,89,owc6
SAINT-EMILION,GCC St Em,FONPLEGADE,2011,37.5,132,13.7,89,occ24
SAINT-EMILION,GCC St Em,FONPLEGADE,2011,75,8700,26,89,owc12
SAINT-EMILION,GCC St Em,FONPLEGADE,2010,37.5,377,15.95,94+,occ24
SAINT-EMILION,GCC St Em,FONPLEGADE,2008,150,85,65.95,93,owc6
SAINT-EMILION,2nd Label,FONPLEGADE/FLEUR DE FONPLEGADE,2013,75,6000,12.2,n/a,occ12
SAINT-EMILION,2nd Label,FONPLEGADE/FLEUR DE FONPLEGADE,2012,75,6000,14,n/a,occ12
SAINT-EMILION,2nd Label,FONPLEGADE/FLEUR DE FONPLEGADE,2011,75,6000,14,n/a,occ12
SAINT-EMILION,2nd Label,FONPLEGADE/FLEUR DE FONPLEGADE,2010,150,1700,30,n/a,occ6
SAINT-EMILION,2nd Label,FONPLEGADE/FLEUR DE FONPLEGADE,2008,150,222,27,n/a,occ6
SAINT-EMILION,2nd Label,FONPLEGADE/FLEUR DE FONPLEGADE,2008,75,346,12,n/a,occ12
SAINT-EMILION,2nd Label,FONPLEGADE/FLEUR DE FONPLEGADE,2007,37.5,640,6,n/a,occ24
SAINT-EMILION,GCC St Em,FONROQUE,2012,75,2400,18.5,90,owc12
SAINT-EMILION,GCC St Em,FONROQUE,2011,75,2400,19,88,owc12
SAINT-EMILION,GCC St Em,FRANC MAYNE,2007,75,2700,19.5,n/a,owc12
SAINT-EMILION,1 GCC B St-E,GAFFELIERE (LA),2013,75,66,40,87-90,owc6
SAINT-EMILION,1 GCC B St-E,GAFFELIERE (LA),2012,75,120,48,91+,owc6&owc12
SAINT-EMILION,1 GCC B St-E,GAFFELIERE (LA),1996,75,660,55,87,owc12
SAINT-EMILION,1 GCC B St-E,GAFFELIERE (LA),1995,75,924,55,87,owc12
PAUILLAC,,GAUDIN,2012,75,3000,15,n/a,occ12
POMEROL,,GAY (LE),2014,75,60,60,NM/90-92,primeurs (Dispo/Available 2016-17)
POMEROL,,GAZIN,2011,75,90,44.5,93+,owc12&units
POMEROL,,GAZIN,2010,75,12,73,96,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2012,75,300,32,88,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2011,75,300,32,90,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2010,75,120,42,90,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2009,150,12,95,93,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2008,75,120,46,88,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2006,75,120,46,90,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2005,75,120,62.5,92,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2003,75,120,52,91,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2002,75,120,46,89,owc6
COTES DE BX R. ,,GIROLATE (DESPAGNE),2001,75,120,52,91,owc6
COTES DE BX BLANC,,GIROLATE Blanc / White (DESPAGNE),2012,75,60,25,90,owc12
COTES DE BX BLANC,,GIROLATE Blanc / White (DESPAGNE),2011,75,36,28,89-91,owc12
MARGAUX,3 GCC 1855,GISCOURS,2014,75,300,30,NM/89-91,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,GISCOURS,2013,75,600,29,n/a,owc12&owc6
MARGAUX,3 GCC 1855,GISCOURS,2012,75,288,33,90,owc12&owc6
MARGAUX,3 GCC 1855,GISCOURS,2011,75,48,35,88,owc6&owc12
MARGAUX,3 GCC 1855,GISCOURS,2010,600,10,470,91,owc1
MARGAUX,3 GCC 1855,GISCOURS,2010,75,600,55,91,owc12
MARGAUX,3 GCC 1855,GISCOURS,2007,75,400,45,86,owc12
MARGAUX,3 GCC 1855,GISCOURS,2006,75,1200,46.6,88,owc6
MARGAUX,3 GCC 1855,GISCOURS,1998,600,6,450,87,owc1
MARGAUX,3 GCC 1855,GISCOURS,1996,150,60,130,83,owc6
MARGAUX,2nd label,GISCOURS / SIRENE DE GISCOURS,2014,75,120,14.5,NM/84-86,primeurs (Dispo/Available 2016-17)
MARGAUX,2nd label,GISCOURS / SIRENE DE GISCOURS,2013,75,120,17.5,n/a,owc12
MARGAUX,2nd label,GISCOURS / SIRENE DE GISCOURS,2012,75,120,18,n/a,owc12
SAINT-JULIEN,Cru Bourgeois,GLORIA,2014,75,108,21,NM/89-91,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,Cru Bourgeois,GLORIA,2013,75,600,21.6,87-88,owc6
SAINT-JULIEN,Cru Bourgeois,GLORIA,2012,75,240,24,88,owc12
SAINT-JULIEN,Cru Bourgeois,GLORIA,2011,75,1200,25.5,88,owc12
SAINT-JULIEN,Cru Bourgeois,GLORIA,2006,75,36,29.5,,owc12
SAINT-EMILION,GCC St Em,GRAND CORBIN,2013,75,3600,16,84-86,owc12
SAINT-EMILION,GCC St Em,GRAND CORBIN,2012,75,3000,16,n/a,owc12
SAINT-EMILION,GCC St Em,GRAND CORBIN,2010,75,1200,19,n/a,owc12
SAINT-EMILION,GCC St Em,GRAND CORBIN,2008,75,1800,15.5,n/a,owc12
SAINT-EMILION,GCC St Em,GRAND CORBIN,2007,75,6000,14.5,n/a,owc12
SAINT-EMILION,GCC St Em,GRAND CORBIN,2006,75,6000,17,n/a,owc12
SAINT-EMILION,GCC St Em,GRAND CORBIN DESPAGNE,2012,75,138,19.5,89+,owc6
SAINT-EMILION,GCC St Em,GRAND CORBIN DESPAGNE,2010,75,54,22.5,90,owc6&owc12
SAINT-EMILION,GCC St Em,GRAND MAYNE,2008,75,132,29.5,91,owc12
SAINT-EMILION,GCC St Em,GRAND MAYNE,2006,75,264,30,88,owc12
SAINT-EMILION,GCC St Em,GRAND MAYNE,2002,75,60,33,87,owc12
PAUILLAC,5 GCC 1855,GRAND PUY DUCASSE,2014,75,168,21.5,NM/88-90,primeurs (Dispo/Available 2016-17)
PAUILLAC,5 GCC 1855,GRAND PUY DUCASSE,2013,75,228,22,84-86,owc12
PAUILLAC,5 GCC 1855,GRAND PUY DUCASSE,2011,75,1200,31,89,owc12
PAUILLAC,5 GCC 1855,GRAND PUY DUCASSE,2010,75,30,40,92,owc12
PAUILLAC,5 GCC 1855,GRAND PUY DUCASSE,2007,75,600,28.5,87,owc12
PAUILLAC,5 GCC 1855,GRAND PUY DUCASSE,1995,75,360,52,87,owc12
PAUILLAC,5 GCC 1855,GRAND PUY LACOSTE,2011,75,360,40,91,owc12&owc6
PAUILLAC,5 GCC 1855,GRAND PUY LACOSTE,2007,75,144,35.5,89-91,owc6
PAUILLAC,5 GCC 1855,GRAND PUY LACOSTE,2006,75,6,40,92,units
MEDOC,Cru Bourgeois,GRANDS CHENES (LES) by Bernard Magrez,2013,75,6000,9,NM/83-85,owc12
MEDOC,Cru Bourgeois,GRANDS CHENES (LES) by Bernard Magrez,2012,75,6000,10.5,87,owc12
MEDOC,Cru Bourgeois,GRANDS CHENES (LES) by Bernard Magrez,2010,75,408,14.5,89,occ6
MEDOC,Cru Bourgeois,GRANDS CHENES (LES) by Bernard Magrez,2007,75,6000,11.5,NM/87-89,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2013,75,600,42.5,85-88,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2012,75,78,41,89,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2011,75,60,42,89,owc12&units
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2010,75,150,68,93+,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2009,75,120,80.5,95,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2008,75,600,66.5,90,owc6
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2006,75,600,66,84,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2005,75,360,80,90,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2002,75,600,64.5,88-90,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,2001,75,600,67,90,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,1998,75,1200,65,88,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,1997,75,120,51,87,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,1996,75,1200,97,89,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,1995,75,2400,79.5,89,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,1994,75,2400,48,82,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,1989,75,1200,114,89,owc12
SAINT-JULIEN,2 GCC 1855,GRUAUD LAROSE,1985,75,6,102,91,units
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,2014,75,180,15,n/a,primeurs (Dispo/Available 2016-17)
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,2011,75,1200,21.5,n/a,occ12
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,2008,75,900,22.5,n/a,occ12
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,2006,75,36,19,n/a,occ6
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,2000,75,3420,28.5,n/a,occ12
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,1999,75,72,20,n/a,occ12
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,1998,75,2100,23,n/a,occ12
SAINT-JULIEN,2nd label,GRUAUD LAROSE / SARGET DE GRUAUD,1994,75,456,17.5,n/a,occ12
COTE ROTIE,,GUIGAL LA LANDONNE,2012,75,120,230,WA 97-99,owc6
COTE ROTIE,,GUIGAL LA MOULINE,2012,75,120,228,WA 96-98,owc6
COTE ROTIE,,GUIGAL LA TURQUE,2012,75,120,228,WA 96-98,owc6
COTE ROTIE,,GUIGAL LA LANDONNE,2010,75,6,360,96-98,owc1
COTE ROTIE,,GUIGAL LA TURQUE,2010,75,12,320,95-98,owc1
SAUTERNES,1 GCC-Saut,GUIRAUD,2009,75,120,39,96,owc12
SAUTERNES,1 GCC-Saut,GUIRAUD,2005,75,221,40,93,owc12
SAUTERNES,1 GCC-Saut,GUIRAUD,2004,75,180,27.5,n/a,owc6
SAUTERNES,1 GCC-Saut,GUIRAUD,1996,75,240,32,91,owc12
SAUTERNES,1 GCC-Saut,GUIRAUD,2004,75,120,25,90,owc6
SAUTERNES,,GUIRAUD / PETIT GUIRAUD,2013,37.5,240,7.2,n/a,owc12
SAUTERNES,,GUIRAUD / PETIT GUIRAUD,2013,75,120,14.3,n/a,owc12
BORDEAUX BLANC,,GUIRAUD / G DE GUIRAUD,2015,75,1200,7.6,n/a,"occ6, check exclusivities"
MARGAUX,,GURGUE (LA) by Ferrière,2014,75,1200,11.4,NM/84-86,primeurs (Dispo/Available 2016-17)
MARGAUX,,GURGUE (LA) by Ferrière,2013,75,240,11,n/a,cc12
MARGAUX,,GURGUE (LA) by Ferrière,2011,75,1200,16.5,n/a,cc12
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2014,75,360,22.7,NM/88-91,primeurs (Dispo/Available 2016-17)
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2013,75,120,19.8,n/a,owc12
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2012,75,180,21,90,owc12
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2011,75,600,26,89,owc12
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2009,75,600,49,92,owc12
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2008,75,552,31,88,owc12
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2007,75,180,29.6,83-85,owc6
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,2006,75,12,28,89,owc12
PAUILLAC,5 GCC 1855,HAUT BAGES LIBERAL,1999,75,828,34.5,n/a,owc12
PESSAC-LEO. R,GCC Pessac-Léo.,HAUT BAILLY,2012,75,240,64,96,owc12&owc6
PAUILLAC,5 GCC 1855,HAUT BATAILLEY,2013,75,834,21.5,n/a,owc12
PAUILLAC,5 GCC 1855,HAUT BATAILLEY,2011,75,180,26,n/a,owc12
PAUILLAC,5 GCC 1855,HAUT BATAILLEY,2006,75,6,30,89,owc6
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2014,600,1,2320,NM/93-95,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2014,300,2,1120,NM/93-95,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2014,75,6,285,NM/93-95,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2013,75,120,268,90-92,owc6
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2013,300,1,1100,90-92,owc1
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2012,75,86,325,98,owc6 & units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2011,75,60,345,95,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2010,75,24,686,100,owc6
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2009,75,48,655,100,owc6
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2008,75,48,368,92,owc12&units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2007,75,180,335,92,owc12&owc3
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2006,75,60,340,96,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2005,75,60,707,100,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2004,75,7,330,95,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2002,75,18,325,89,owc12&units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2001,75,6,351,94,units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,2000,75,24,700,99,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1999,75,12,355,94,owc12&units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1998,75,12,405,96+,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1996,75,240,398,92,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1995,75,10,425,96,units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1994,75,12,330,92,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1993,75,6,360,90,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1992,75,12,325,89,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1991,75,12,340,86,units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1990,75,12,680,98,owc12
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1989,75,16,1590,100,units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1986,75,5,438,96,units
PESSAC-LEO. R,1 GCC 1855,HAUT BRION,1947,150,1,6500,?,units
PESSAC-LEO. R,2nd label,HAUT BRION / BAHANS HAUT BRION,2004,75,12,86,88,units
PESSAC-LEO. R,2nd label,HAUT BRION / BAHANS HAUT BRION,2002,75,4,75,87,units
PESSAC-LEO. R,2nd label,HAUT BRION / BAHANS HAUT BRION,2001,75,48,89,88,owc12
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2014,75,60,62,NM/89-91,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2013,150,18,125,87-88,owc6
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2013,75,300,60,87-88,owc6
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2012,150,36,148,90,owc6
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2012,75,72,68,90,owc12
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2011,150,48,164,90,owc6
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2011,75,420,76,90,owc12
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2010,150,48,228,93,owc6
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2009,150,48,205,92,owc6
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2009,75,132,100,92,owc12
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2008,75,300,82,91,owc12
PESSAC-LEO. R,2nd label,HAUT BRION / CLARENCE HAUT BRION,2007,75,1200,79,87,owc12
PESSAC-LEO. BLANC,2nd label,HAUT BRION / LA CLARTE DE HT BRION,2014,75,60,60,NM/88-90,primeurs (Dispo/Available 2016-17)
PESSAC-LEO. BLANC,,HAUT BRION Blanc,2013,75,48,955,,owc6&owc12
PESSAC-LEO. BLANC,,HAUT BRION Blanc,2012,75,3,774,98,owc6&units
SAINT-ESTEPHE,Cru Bourgeois,HAUT MARBUZET,2009,75,126,34.5,87,owc6
SAINT-ESTEPHE,Cru Bourgeois,HAUT MARBUZET,2008,75,42,29.5,88,owc6
SAINT-ESTEPHE,Cru Bourgeois,HAUT MARBUZET,2007,75,900,24,83-85,owc12
SAINT-ESTEPHE,Cru Bourgeois,HAUT MARBUZET,2006,75,360,33.5,87,owc12
POMEROL,,HOSANNA,2012,75,12,195,97,owc12
MARGAUX,3 GCC 1855,ISSAN (D'),2014,600,2,260,NM/89-91,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,ISSAN (D'),2014,300,5,120,NM/89-91,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,ISSAN (D'),2014,150,12,60,NM/89-91,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,ISSAN (D'),2014,75,60,31,NM/89-91,primeurs (Dispo/Available 2016-17)
MARGAUX,3 GCC 1855,ISSAN (D'),2013,75,120,30,85-87,owc6&owc12
MARGAUX,3 GCC 1855,ISSAN (D'),2012,75,120,39.5,95,owc12
MARGAUX,3 GCC 1855,ISSAN (D'),2011,75,300,36,88,owc12
MARGAUX,2nd label,ISSAN (D') / BLASON D'ISSAN,2014,75,480,14.5,NM/83-85,primeurs (Dispo/Available 2016-17)
MARGAUX,2nd label,ISSAN (D') / BLASON D'ISSAN,2013,75,240,16,n/a,owc12
RHONE,,JABOULET/ HERMITAGE LA CHAPELLE,1999,75,18,80,89,owc6
BORDEAUX SUP,,JP JANOUEIX / 20 MILLE,2012,75,60,18.9,n/a,owc6
BORDEAUX SUP,,JP JANOUEIX / 20 MILLE,2010,75,120,25,n/a,owc6
BORDEAUX SUP,,JP JANOUEIX / 20 MILLE,2009,75,60,25,n/a,owc6
BORDEAUX SUP,,JP JANOUEIX / 20 MILLE,2008,75,180,20.5,n/a,owc6
BORDEAUX SUP,,JP JANOUEIX / 20 MILLE,2006,75,300,17.2,n/a,owc6
BORDEAUX SUP,,JP JANOUEIX / 20 MILLE,2005,75,60,22.9,n/a,owc6
